sol,instance,strategy,seed,feasible,worst_bound,worst_int,worst_row_rel,obj_recomputed,obj_reported,obj_rel_err,unknown_vars
cod105__C:PSC__s4.json.gz,cod105.mps.gz,C:PSC,4,True,5.773159728050814e-15,5.773159728050814e-15,1.0436096431476471e-14,-12.000000000000004,-12.000000000000004,0.0,0
comp21-2idx__C:D+RST@25__s0.json.gz,comp21-2idx.mps.gz,C:D+RST@25,0,True,0.0,0.0,0.0,553.0,553.0,0.0,0
comp21-2idx__C:D+RST@25__s1.json.gz,comp21-2idx.mps.gz,C:D+RST@25,1,True,0.0,0.0,0.0,739.0,739.0,0.0,0
comp21-2idx__C:D+RST@stall20__s0.json.gz,comp21-2idx.mps.gz,C:D+RST@stall20,0,True,0.0,0.0,0.0,553.0,553.0,0.0,0
comp21-2idx__C:D+RST@stall20__s1.json.gz,comp21-2idx.mps.gz,C:D+RST@stall20,1,True,0.0,0.0,0.0,739.0,739.0,0.0,0
comp21-2idx__C:D>PSC@25__s0.json.gz,comp21-2idx.mps.gz,C:D>PSC@25,0,True,0.0,0.0,0.0,333.0,333.0,0.0,0
comp21-2idx__C:D>PSC@25__s1.json.gz,comp21-2idx.mps.gz,C:D>PSC@25,1,True,0.0,0.0,0.0,243.0,243.0,0.0,0
comp21-2idx__C:D__s0.json.gz,comp21-2idx.mps.gz,C:D,0,True,0.0,0.0,0.0,553.0,553.0,0.0,0
comp21-2idx__C:D__s1.json.gz,comp21-2idx.mps.gz,C:D,1,True,0.0,0.0,0.0,739.0,739.0,0.0,0
comp21-2idx__C:HEU>HOFF@25__s0.json.gz,comp21-2idx.mps.gz,C:HEU>HOFF@25,0,True,0.0,0.0,0.0,546.0,546.0,0.0,0
comp21-2idx__C:HEU>HOFF@25__s1.json.gz,comp21-2idx.mps.gz,C:HEU>HOFF@25,1,True,0.0,0.0,0.0,636.0,636.0,0.0,0
comp21-2idx__C:HEU__s0.json.gz,comp21-2idx.mps.gz,C:HEU,0,True,0.0,0.0,0.0,430.0,430.0,0.0,0
comp21-2idx__C:HEU__s1.json.gz,comp21-2idx.mps.gz,C:HEU,1,True,0.0,0.0,0.0,642.0,642.0,0.0,0
comp21-2idx__C:HOFF>HEU@stall20__s0.json.gz,comp21-2idx.mps.gz,C:HOFF>HEU@stall20,0,True,1.1102230246251565e-15,1.3322676295501878e-15,1.7763568394002505e-15,320.0,320.0,0.0,0
comp21-2idx__C:HOFF>HEU@stall20__s1.json.gz,comp21-2idx.mps.gz,C:HOFF>HEU@stall20,1,True,0.0,0.0,0.0,261.0,261.0,0.0,0
comp21-2idx__C:INF__s0.json.gz,comp21-2idx.mps.gz,C:INF,0,True,0.0,0.0,0.0,296.0,296.0,0.0,0
comp21-2idx__C:INF__s1.json.gz,comp21-2idx.mps.gz,C:INF,1,True,0.0,0.0,0.0,355.0,355.0,0.0,0
comp21-2idx__C:NOC__s0.json.gz,comp21-2idx.mps.gz,C:NOC,0,True,0.0,0.0,0.0,242.0,242.0,0.0,0
comp21-2idx__C:NOC__s1.json.gz,comp21-2idx.mps.gz,C:NOC,1,True,0.0,0.0,0.0,234.0,234.0,0.0,0
comp21-2idx__C:PSC>D@25__s0.json.gz,comp21-2idx.mps.gz,C:PSC>D@25,0,True,0.0,0.0,0.0,553.0,553.0,0.0,0
comp21-2idx__C:PSC>D@25__s1.json.gz,comp21-2idx.mps.gz,C:PSC>D@25,1,True,0.0,0.0,0.0,379.0,379.0,0.0,0
comp21-2idx__C:PSC__s0.json.gz,comp21-2idx.mps.gz,C:PSC,0,True,3.9968028886505635e-15,4.107825191113079e-15,4.9960036108132044e-15,337.0,337.0,0.0,0
comp21-2idx__C:PSC__s1.json.gz,comp21-2idx.mps.gz,C:PSC,1,True,1.7763568394002505e-15,8.881784197001252e-15,7.105427357601002e-15,358.0,358.0,0.0,0
dano3_3__C:D+RST@25__s0.json.gz,dano3_3.mps.gz,C:D+RST@25,0,True,8.526512829121202e-14,1.3322676295501878e-15,4.547473508864641e-13,576.3446330306436,576.3446330306436,0.0,0
dano3_3__C:D+RST@25__s1.json.gz,dano3_3.mps.gz,C:D+RST@25,1,True,2.220446049250313e-16,0.0,3.3999469906120794e-12,576.3446330306436,576.3446330306436,0.0,0
dano3_3__C:D+RST@stall20__s0.json.gz,dano3_3.mps.gz,C:D+RST@stall20,0,True,5.684341886080802e-14,0.0,7.744915819785092e-13,576.3446330306436,576.3446330306436,0.0,0
dano3_3__C:D+RST@stall20__s1.json.gz,dano3_3.mps.gz,C:D+RST@stall20,1,True,6.481900623264227e-14,1.1102230246251565e-16,5.258016244624741e-13,576.3446330306436,576.3446330306436,0.0,0
dano3_3__C:D>PSC@25__s0.json.gz,dano3_3.mps.gz,C:D>PSC@25,0,True,1.7763568394002505e-15,0.0,6.821210263296962e-13,576.3446330306436,576.3446330306436,0.0,0
dano3_3__C:D>PSC@25__s1.json.gz,dano3_3.mps.gz,C:D>PSC@25,1,True,1.4210854715202004e-14,0.0,6.323830348264892e-13,576.3446330306436,576.3446330306436,0.0,0
dano3_3__C:D__s0.json.gz,dano3_3.mps.gz,C:D,0,True,1.7763568394002505e-14,0.0,4.170175316176028e-11,576.3446330306431,576.3446330306431,0.0,0
dano3_3__C:D__s1.json.gz,dano3_3.mps.gz,C:D,1,True,6.481900623264227e-14,1.1102230246251565e-16,5.258016244624741e-13,576.3446330306436,576.3446330306436,0.0,0
dano3_3__C:D__s2.json.gz,dano3_3.mps.gz,C:D,2,True,1.4210854715202004e-14,0.0,2.3163693185779266e-12,576.3446330306436,576.3446330306436,0.0,0
dano3_3__C:D__s3.json.gz,dano3_3.mps.gz,C:D,3,True,5.3290705182007514e-14,4.440892098500626e-16,6.0680349633912556e-12,576.344633030644,576.344633030644,0.0,0
dano3_3__C:D__s4.json.gz,dano3_3.mps.gz,C:D,4,True,4.973799150320701e-14,0.0,6.821210263296962e-13,576.3446330306436,576.3446330306436,0.0,0
dano3_3__C:HEU>HOFF@25__s0.json.gz,dano3_3.mps.gz,C:HEU>HOFF@25,0,True,4.440892098500626e-16,0.0,5.977440764581843e-13,576.3446330306436,576.3446330306436,0.0,0
dano3_3__C:HEU>HOFF@25__s1.json.gz,dano3_3.mps.gz,C:HEU>HOFF@25,1,True,7.105427357601002e-14,0.0,7.815970093361102e-13,576.3446330306435,576.3446330306435,0.0,0
dano3_3__C:HEU__s0.json.gz,dano3_3.mps.gz,C:HEU,0,True,2.1316282072803006e-14,0.0,2.120970066243899e-12,576.3446330306436,576.3446330306436,0.0,0
dano3_3__C:HEU__s1.json.gz,dano3_3.mps.gz,C:HEU,1,True,7.105427357601002e-14,0.0,7.815970093361102e-13,576.3446330306435,576.3446330306435,0.0,0
dano3_3__C:HEU__s2.json.gz,dano3_3.mps.gz,C:HEU,2,True,2.220446049250313e-16,0.0,1.5347723092418164e-12,576.3446330306436,576.3446330306436,0.0,0
dano3_3__C:HEU__s3.json.gz,dano3_3.mps.gz,C:HEU,3,True,1.4210854715202004e-14,0.0,3.517186542012496e-13,576.3446330306435,576.3446330306435,0.0,0
dano3_3__C:HEU__s4.json.gz,dano3_3.mps.gz,C:HEU,4,True,4.973799150320701e-14,0.0,6.821210263296962e-13,576.3446330306436,576.3446330306436,0.0,0
dano3_3__C:HOFF>HEU@stall20__s0.json.gz,dano3_3.mps.gz,C:HOFF>HEU@stall20,0,True,2.2135287718383183e-14,0.0,1.686828454694478e-11,576.3446330306435,576.3446330306435,0.0,0
dano3_3__C:HOFF>HEU@stall20__s1.json.gz,dano3_3.mps.gz,C:HOFF>HEU@stall20,1,True,6.397456123458861e-14,3.0831594918645873e-16,1.7124079931818414e-12,576.3446330306436,576.3446330306436,0.0,0
dano3_3__C:HOFF__s0.json.gz,dano3_3.mps.gz,C:HOFF,0,True,0.0,0.0,3.133209247607738e-10,576.3446330306418,576.3446330306418,0.0,0
dano3_3__C:HOFF__s1.json.gz,dano3_3.mps.gz,C:HOFF,1,True,2.4868995751603507e-14,0.0,1.1819878409369267e-11,576.344633030644,576.344633030644,0.0,0
dano3_3__C:HOFF__s2.json.gz,dano3_3.mps.gz,C:HOFF,2,True,2.842170943040401e-14,0.0,1.0976997089073848e-11,576.344633030644,576.344633030644,0.0,0
dano3_3__C:HOFF__s3.json.gz,dano3_3.mps.gz,C:HOFF,3,True,1.4210854715202004e-14,0.0,3.69020369817008e-11,576.344633030642,576.344633030642,0.0,0
dano3_3__C:HOFF__s4.json.gz,dano3_3.mps.gz,C:HOFF,4,True,1.2079226507921703e-13,0.0,3.7333691693675064e-11,576.344633030641,576.344633030641,0.0,0
dano3_3__C:INF__s0.json.gz,dano3_3.mps.gz,C:INF,0,True,2.1316282072803006e-14,0.0,1.1368683772161603e-12,576.3446330306436,576.3446330306436,0.0,0
dano3_3__C:INF__s1.json.gz,dano3_3.mps.gz,C:INF,1,True,7.105427357601002e-15,0.0,9.805489753489383e-13,576.3446330306436,576.3446330306436,0.0,0
dano3_3__C:INF__s2.json.gz,dano3_3.mps.gz,C:INF,2,True,7.105427357601002e-15,0.0,5.151434834260726e-13,576.3446330306435,576.3446330306435,0.0,0
dano3_3__C:INF__s3.json.gz,dano3_3.mps.gz,C:INF,3,True,0.0,0.0,4.618527782440651e-13,576.3446330306436,576.3446330306436,0.0,0
dano3_3__C:INF__s4.json.gz,dano3_3.mps.gz,C:INF,4,True,2.842170943040401e-14,0.0,1.7781331962396507e-12,576.3446330306436,576.3446330306436,0.0,0
dano3_3__C:NOC__s0.json.gz,dano3_3.mps.gz,C:NOC,0,True,2.1316282072803006e-14,0.0,8.810729923425242e-12,576.3446330306439,576.3446330306439,0.0,0
dano3_3__C:NOC__s1.json.gz,dano3_3.mps.gz,C:NOC,1,True,0.0,0.0,1.4281908988778014e-12,576.3446330306436,576.3446330306436,0.0,0
dano3_3__C:NOC__s2.json.gz,dano3_3.mps.gz,C:NOC,2,True,1.4210854715202004e-14,0.0,7.034373084024992e-13,576.3446330306435,576.3446330306435,0.0,0
dano3_3__C:NOC__s3.json.gz,dano3_3.mps.gz,C:NOC,3,True,6.328271240363392e-15,0.0,8.597567102697212e-13,576.3446330306436,576.3446330306436,0.0,0
dano3_3__C:NOC__s4.json.gz,dano3_3.mps.gz,C:NOC,4,True,0.0,0.0,7.460698725481052e-13,576.3446330306436,576.3446330306436,0.0,0
dano3_3__C:PSC>D@25__s0.json.gz,dano3_3.mps.gz,C:PSC>D@25,0,True,8.881784197001252e-15,0.0,1.1617373729677638e-12,576.3446330306436,576.3446330306436,0.0,0
dano3_3__C:PSC>D@25__s1.json.gz,dano3_3.mps.gz,C:PSC>D@25,1,True,7.105427357601002e-15,0.0,1.2398970739013748e-12,576.3446330306435,576.3446330306435,0.0,0
dano3_3__C:PSC__s0.json.gz,dano3_3.mps.gz,C:PSC,0,True,2.220446049250313e-16,1.1102230246251565e-16,1.0125233984581428e-12,576.3446330306435,576.3446330306435,0.0,0
dano3_3__C:PSC__s1.json.gz,dano3_3.mps.gz,C:PSC,1,True,1.7763568394002505e-14,0.0,1.3855583347321954e-12,576.3446330306435,576.3446330306435,0.0,0
dano3_3__C:PSC__s2.json.gz,dano3_3.mps.gz,C:PSC,2,True,9.947598300641403e-14,1.1102230246251565e-16,7.318590178329032e-13,576.3446330306436,576.3446330306436,0.0,0
dano3_3__C:PSC__s3.json.gz,dano3_3.mps.gz,C:PSC,3,True,0.0,0.0,1.1368683772161603e-12,576.3446330306436,576.3446330306436,0.0,0
dano3_3__C:PSC__s4.json.gz,dano3_3.mps.gz,C:PSC,4,True,0.0,0.0,8.633094239485217e-13,576.3446330306436,576.3446330306436,0.0,0
dws008-01__C:D__s0.json.gz,dws008-01.mps.gz,C:D,0,True,1.4210854715202004e-14,0.0,6.414622474707543e-14,64160.4190289732,64160.41902897319,1.134025887657902e-16,0
dws008-01__C:HEU__s1.json.gz,dws008-01.mps.gz,C:HEU,1,True,3.552713678800501e-15,3.2297397080004553e-15,6.026849013198694e-14,40457.30733468438,40457.30733468439,1.7984285394954316e-16,0
dws008-01__C:HOFF>HEU@stall20__s0.json.gz,dws008-01.mps.gz,C:HOFF>HEU@stall20,0,True,0.0,0.0,4.4695162249819704e-14,52596.27829935221,52596.27829935221,0.0,0
dws008-01__C:HOFF>HEU@stall20__s1.json.gz,dws008-01.mps.gz,C:HOFF>HEU@stall20,1,True,0.0,0.0,3.3007124728194513e-14,52673.49838621494,52673.49838621493,1.381331758303641e-16,0
dws008-01__C:NOC__s1.json.gz,dws008-01.mps.gz,C:NOC,1,True,0.0,0.0,1.702436612494137e-14,48371.668804838344,48371.66880483835,1.5041775059568861e-16,0
eil33-2__C:D+RST@25__s0.json.gz,eil33-2.mps.gz,C:D+RST@25,0,True,0.0,0.0,0.0,934.007916,934.0079159999987,1.460632216589687e-15,0
eil33-2__C:D+RST@25__s1.json.gz,eil33-2.mps.gz,C:D+RST@25,1,True,0.0,0.0,0.0,934.007916,934.0079159999996,4.868774055298952e-16,0
eil33-2__C:D+RST@stall20__s0.json.gz,eil33-2.mps.gz,C:D+RST@stall20,0,True,0.0,0.0,0.0,934.007916,934.0079159999996,4.868774055298952e-16,0
eil33-2__C:D+RST@stall20__s1.json.gz,eil33-2.mps.gz,C:D+RST@stall20,1,True,5.273559366969494e-16,7.771561172376096e-16,2.220446049250313e-16,934.0079160000001,934.0079159999996,6.085967569123691e-16,0
eil33-2__C:D>PSC@25__s0.json.gz,eil33-2.mps.gz,C:D>PSC@25,0,True,0.0,0.0,0.0,934.007916,934.0079159999987,1.460632216589687e-15,0
eil33-2__C:D>PSC@25__s1.json.gz,eil33-2.mps.gz,C:D>PSC@25,1,True,0.0,0.0,0.0,934.007916,934.0079159999996,4.868774055298952e-16,0
eil33-2__C:D__s0.json.gz,eil33-2.mps.gz,C:D,0,True,0.0,0.0,0.0,934.007916,934.0079159999996,4.868774055298952e-16,0
eil33-2__C:D__s1.json.gz,eil33-2.mps.gz,C:D,1,True,0.0,0.0,0.0,934.007916,934.0079159999996,4.868774055298952e-16,0
eil33-2__C:HEU>HOFF@25__s0.json.gz,eil33-2.mps.gz,C:HEU>HOFF@25,0,True,0.0,0.0,0.0,934.007916,934.0079159999987,1.460632216589687e-15,0
eil33-2__C:HEU>HOFF@25__s1.json.gz,eil33-2.mps.gz,C:HEU>HOFF@25,1,True,0.0,0.0,0.0,934.007916,934.0079159999987,1.460632216589687e-15,0
eil33-2__C:HEU__s0.json.gz,eil33-2.mps.gz,C:HEU,0,True,0.0,0.0,0.0,934.007916,934.0079159999987,1.460632216589687e-15,0
eil33-2__C:HEU__s1.json.gz,eil33-2.mps.gz,C:HEU,1,True,0.0,0.0,0.0,934.007916,934.0079159999987,1.460632216589687e-15,0
eil33-2__C:HOFF>HEU@stall20__s0.json.gz,eil33-2.mps.gz,C:HOFF>HEU@stall20,0,True,0.0,0.0,0.0,934.007916,934.0079159999987,1.460632216589687e-15,0
eil33-2__C:HOFF>HEU@stall20__s1.json.gz,eil33-2.mps.gz,C:HOFF>HEU@stall20,1,True,0.0,0.0,0.0,934.007916,934.0079159999987,1.460632216589687e-15,0
eil33-2__C:HOFF__s0.json.gz,eil33-2.mps.gz,C:HOFF,0,True,0.0,0.0,0.0,934.007916,934.0079159999987,1.460632216589687e-15,0
eil33-2__C:HOFF__s1.json.gz,eil33-2.mps.gz,C:HOFF,1,True,0.0,0.0,0.0,934.007916,934.0079159999987,1.460632216589687e-15,0
eil33-2__C:INF__s0.json.gz,eil33-2.mps.gz,C:INF,0,True,0.0,0.0,0.0,934.007916,934.0079159999996,4.868774055298952e-16,0
eil33-2__C:INF__s1.json.gz,eil33-2.mps.gz,C:INF,1,True,0.0,0.0,0.0,934.007916,934.0079159999987,1.460632216589687e-15,0
eil33-2__C:NOC__s0.json.gz,eil33-2.mps.gz,C:NOC,0,True,0.0,0.0,0.0,934.007916,934.0079159999996,4.868774055298952e-16,0
eil33-2__C:NOC__s1.json.gz,eil33-2.mps.gz,C:NOC,1,True,0.0,0.0,0.0,934.007916,934.0079159999996,4.868774055298952e-16,0
eil33-2__C:PSC>D@25__s0.json.gz,eil33-2.mps.gz,C:PSC>D@25,0,True,0.0,0.0,0.0,934.007916,934.0079159999996,4.868774055298952e-16,0
eil33-2__C:PSC>D@25__s1.json.gz,eil33-2.mps.gz,C:PSC>D@25,1,True,0.0,0.0,0.0,934.007916,934.0079159999996,4.868774055298952e-16,0
eil33-2__C:PSC__s0.json.gz,eil33-2.mps.gz,C:PSC,0,True,0.0,0.0,0.0,934.007916,934.0079159999996,4.868774055298952e-16,0
eil33-2__C:PSC__s1.json.gz,eil33-2.mps.gz,C:PSC,1,True,0.0,0.0,0.0,934.007916,934.0079159999996,4.868774055298952e-16,0
gen-ip054__C:D+RST@25__s0.json.gz,gen-ip054.mps.gz,C:D+RST@25,0,True,0.0,0.0,0.0,6840.9656417920005,6840.9656417920005,0.0,0
gen-ip054__C:D+RST@25__s1.json.gz,gen-ip054.mps.gz,C:D+RST@25,1,True,0.0,0.0,0.0,6840.9656417920005,6840.965641792,1.3294829259436025e-16,0
gen-ip054__C:D+RST@stall20__s0.json.gz,gen-ip054.mps.gz,C:D+RST@stall20,0,True,0.0,0.0,0.0,6849.35351411,6849.35351411,0.0,0
gen-ip054__C:D+RST@stall20__s1.json.gz,gen-ip054.mps.gz,C:D+RST@stall20,1,True,0.0,0.0,0.0,6840.9656417920005,6840.965641792,1.3294829259436025e-16,0
gen-ip054__C:D>PSC@25__s0.json.gz,gen-ip054.mps.gz,C:D>PSC@25,0,True,0.0,0.0,0.0,6849.146852632,6849.146852632,0.0,0
gen-ip054__C:D>PSC@25__s1.json.gz,gen-ip054.mps.gz,C:D>PSC@25,1,True,0.0,0.0,0.0,6840.9656417920005,6840.9656417920005,0.0,0
gen-ip054__C:D__s0.json.gz,gen-ip054.mps.gz,C:D,0,True,0.0,0.0,0.0,6849.146852632,6849.146852632,0.0,0
gen-ip054__C:D__s1.json.gz,gen-ip054.mps.gz,C:D,1,True,0.0,0.0,0.0,6840.9656417920005,6840.9656417920005,0.0,0
gen-ip054__C:HEU>HOFF@25__s0.json.gz,gen-ip054.mps.gz,C:HEU>HOFF@25,0,True,0.0,0.0,0.0,6855.182755508,6855.182755508,0.0,0
gen-ip054__C:HEU>HOFF@25__s1.json.gz,gen-ip054.mps.gz,C:HEU>HOFF@25,1,True,0.0,0.0,0.0,6849.471439968,6849.471439968,0.0,0
gen-ip054__C:HEU__s0.json.gz,gen-ip054.mps.gz,C:HEU,0,True,0.0,0.0,0.0,6849.146852632,6849.146852632001,1.3278948770435928e-16,0
gen-ip054__C:HEU__s1.json.gz,gen-ip054.mps.gz,C:HEU,1,True,0.0,0.0,0.0,6851.942491707,6851.942491707,0.0,0
gen-ip054__C:HOFF>HEU@stall20__s0.json.gz,gen-ip054.mps.gz,C:HOFF>HEU@stall20,0,True,0.0,5.121618240622183e-09,0.0,6851.1254991979995,6851.125499198,1.3275113729552824e-16,0
gen-ip054__C:HOFF>HEU@stall20__s1.json.gz,gen-ip054.mps.gz,C:HOFF>HEU@stall20,1,True,0.0,0.0,0.0,6851.125500198,6851.125500198,0.0,0
gen-ip054__C:HOFF__s0.json.gz,gen-ip054.mps.gz,C:HOFF,0,True,0.0,0.0,0.0,6851.125500198,6851.125500198,0.0,0
gen-ip054__C:HOFF__s1.json.gz,gen-ip054.mps.gz,C:HOFF,1,True,0.0,0.0,0.0,6851.125500198,6851.125500198,0.0,0
gen-ip054__C:INF__s0.json.gz,gen-ip054.mps.gz,C:INF,0,True,0.0,0.0,0.0,6840.9656417920005,6840.9656417920005,0.0,0
gen-ip054__C:INF__s1.json.gz,gen-ip054.mps.gz,C:INF,1,True,0.0,0.0,0.0,6840.9656417920005,6840.9656417920005,0.0,0
gen-ip054__C:NOC__s0.json.gz,gen-ip054.mps.gz,C:NOC,0,True,0.0,0.0,0.0,6840.9656417920005,6840.9656417920005,0.0,0
gen-ip054__C:NOC__s1.json.gz,gen-ip054.mps.gz,C:NOC,1,True,0.0,0.0,0.0,6850.205846427,6850.205846427,0.0,0
gen-ip054__C:PSC>D@25__s0.json.gz,gen-ip054.mps.gz,C:PSC>D@25,0,True,0.0,0.0,0.0,6840.9656417920005,6840.965641792001,1.3294829259436022e-16,0
gen-ip054__C:PSC>D@25__s1.json.gz,gen-ip054.mps.gz,C:PSC>D@25,1,True,0.0,0.0,0.0,6840.9656417920005,6840.9656417920005,0.0,0
gen-ip054__C:PSC__s0.json.gz,gen-ip054.mps.gz,C:PSC,0,True,0.0,0.0,0.0,6840.9656417920005,6840.965641792001,1.3294829259436022e-16,0
gen-ip054__C:PSC__s1.json.gz,gen-ip054.mps.gz,C:PSC,1,True,0.0,0.0,0.0,6840.9656417920005,6840.9656417920005,0.0,0
glass-sc__C:D+RST@25__s0.json.gz,glass-sc.mps.gz,C:D+RST@25,0,True,0.0,0.0,0.0,23.0,23.0,0.0,0
glass-sc__C:D+RST@25__s1.json.gz,glass-sc.mps.gz,C:D+RST@25,1,True,0.0,0.0,0.0,23.0,23.0,0.0,0
glass-sc__C:D+RST@stall20__s0.json.gz,glass-sc.mps.gz,C:D+RST@stall20,0,True,0.0,0.0,0.0,23.0,23.0,0.0,0
glass-sc__C:D+RST@stall20__s1.json.gz,glass-sc.mps.gz,C:D+RST@stall20,1,True,0.0,0.0,0.0,23.0,23.0,0.0,0
glass-sc__C:D>PSC@25__s0.json.gz,glass-sc.mps.gz,C:D>PSC@25,0,True,0.0,0.0,0.0,23.0,23.0,0.0,0
glass-sc__C:D>PSC@25__s1.json.gz,glass-sc.mps.gz,C:D>PSC@25,1,True,0.0,0.0,0.0,23.0,23.0,0.0,0
glass-sc__C:D__s0.json.gz,glass-sc.mps.gz,C:D,0,True,0.0,0.0,0.0,23.0,23.0,0.0,0
glass-sc__C:D__s1.json.gz,glass-sc.mps.gz,C:D,1,True,0.0,0.0,0.0,23.0,23.0,0.0,0
glass-sc__C:HEU>HOFF@25__s0.json.gz,glass-sc.mps.gz,C:HEU>HOFF@25,0,True,0.0,0.0,0.0,23.0,23.0,0.0,0
glass-sc__C:HEU>HOFF@25__s1.json.gz,glass-sc.mps.gz,C:HEU>HOFF@25,1,True,0.0,0.0,0.0,23.0,23.0,0.0,0
glass-sc__C:HEU__s0.json.gz,glass-sc.mps.gz,C:HEU,0,True,0.0,0.0,0.0,23.0,23.0,0.0,0
glass-sc__C:HEU__s1.json.gz,glass-sc.mps.gz,C:HEU,1,True,0.0,0.0,0.0,23.0,23.0,0.0,0
glass-sc__C:HOFF>HEU@stall20__s0.json.gz,glass-sc.mps.gz,C:HOFF>HEU@stall20,0,True,0.0,0.0,0.0,24.0,24.0,0.0,0
glass-sc__C:HOFF>HEU@stall20__s1.json.gz,glass-sc.mps.gz,C:HOFF>HEU@stall20,1,True,0.0,0.0,0.0,24.0,24.0,0.0,0
glass-sc__C:HOFF__s0.json.gz,glass-sc.mps.gz,C:HOFF,0,True,0.0,1.1102230246251565e-16,0.0,44.0,43.99999999999999,1.614869854000228e-16,0
glass-sc__C:HOFF__s1.json.gz,glass-sc.mps.gz,C:HOFF,1,True,0.0,0.0,0.0,44.0,43.99999999999999,1.614869854000228e-16,0
glass-sc__C:INF__s0.json.gz,glass-sc.mps.gz,C:INF,0,True,0.0,0.0,0.0,23.0,23.0,0.0,0
glass-sc__C:INF__s1.json.gz,glass-sc.mps.gz,C:INF,1,True,0.0,0.0,0.0,23.0,23.0,0.0,0
glass-sc__C:NOC__s0.json.gz,glass-sc.mps.gz,C:NOC,0,True,0.0,0.0,0.0,23.0,23.0,0.0,0
glass-sc__C:NOC__s1.json.gz,glass-sc.mps.gz,C:NOC,1,True,0.0,0.0,0.0,23.0,23.0,0.0,0
glass-sc__C:PSC>D@25__s0.json.gz,glass-sc.mps.gz,C:PSC>D@25,0,True,0.0,0.0,0.0,23.0,23.0,0.0,0
glass-sc__C:PSC>D@25__s1.json.gz,glass-sc.mps.gz,C:PSC>D@25,1,True,0.0,0.0,0.0,23.0,23.0,0.0,0
glass-sc__C:PSC__s0.json.gz,glass-sc.mps.gz,C:PSC,0,True,0.0,0.0,0.0,23.0,23.0,0.0,0
glass-sc__C:PSC__s1.json.gz,glass-sc.mps.gz,C:PSC,1,True,0.0,0.0,0.0,23.0,23.0,0.0,0
graphdraw-domain__C:D+RST@25__s0.json.gz,graphdraw-domain.mps.gz,C:D+RST@25,0,True,1.4210854715202004e-14,1.4210854715202004e-14,7.105427357601002e-15,19686.000000000015,19686.000000000015,0.0,0
graphdraw-domain__C:D+RST@25__s1.json.gz,graphdraw-domain.mps.gz,C:D+RST@25,1,True,7.105427357601002e-15,6.750155989720952e-14,1.4210854715202004e-14,19686.0,19686.0,0.0,0
graphdraw-domain__C:D+RST@stall20__s0.json.gz,graphdraw-domain.mps.gz,C:D+RST@stall20,0,True,0.0,0.0,0.0,19686.0,19686.0,0.0,0
graphdraw-domain__C:D+RST@stall20__s1.json.gz,graphdraw-domain.mps.gz,C:D+RST@stall20,1,True,4.440892098500626e-16,4.973799150320701e-14,3.552713678800501e-14,19686.0,19686.0,0.0,0
graphdraw-domain__C:D>PSC@25__s0.json.gz,graphdraw-domain.mps.gz,C:D>PSC@25,0,True,0.0,0.0,0.0,19686.0,19686.0,0.0,0
graphdraw-domain__C:D>PSC@25__s1.json.gz,graphdraw-domain.mps.gz,C:D>PSC@25,1,True,6.315460974694661e-15,2.842170943040401e-14,3.197442310920451e-14,19685.999999999996,19685.999999999996,0.0,0
graphdraw-domain__C:D__s0.json.gz,graphdraw-domain.mps.gz,C:D,0,True,0.0,0.0,0.0,19686.0,19686.0,0.0,0
graphdraw-domain__C:D__s1.json.gz,graphdraw-domain.mps.gz,C:D,1,True,2.220446049250313e-16,1.4210854715202004e-14,4.973799150320701e-14,19685.999999999993,19685.999999999993,0.0,0
graphdraw-domain__C:HEU>HOFF@25__s0.json.gz,graphdraw-domain.mps.gz,C:HEU>HOFF@25,0,True,1.1102230246251565e-16,7.105427357601002e-15,2.1316282072803006e-14,19686.000000000007,19686.000000000007,0.0,0
graphdraw-domain__C:HEU>HOFF@25__s1.json.gz,graphdraw-domain.mps.gz,C:HEU>HOFF@25,1,True,0.0,3.552713678800501e-15,3.8759674877060966e-08,19685.999995000002,19685.999995000002,0.0,0
graphdraw-domain__C:HEU__s0.json.gz,graphdraw-domain.mps.gz,C:HEU,0,True,0.0,4.057975466764674e-08,4.508861629738527e-09,19847.999985999984,19847.999985999988,1.8329195937413354e-16,0
graphdraw-domain__C:HEU__s1.json.gz,graphdraw-domain.mps.gz,C:HEU,1,True,0.0,3.552713678800501e-15,3.8759674877060966e-08,19685.999995000002,19685.999995000002,0.0,0
graphdraw-domain__C:HOFF>HEU@stall20__s0.json.gz,graphdraw-domain.mps.gz,C:HOFF>HEU@stall20,0,True,1.4035094864084385e-07,1.4035094864084385e-07,1.4035094864084385e-07,19685.99997599999,19685.99997599999,0.0,0
graphdraw-domain__C:HOFF>HEU@stall20__s1.json.gz,graphdraw-domain.mps.gz,C:HOFF>HEU@stall20,1,True,2.023120604377482e-07,2.023120604377482e-07,4.046241208754964e-07,19685.999965000014,19685.999965000014,0.0,0
graphdraw-domain__C:HOFF__s0.json.gz,graphdraw-domain.mps.gz,C:HOFF,0,True,0.0,1.1102230246251565e-16,2.4868995751603507e-14,19686.0,19686.0,0.0,0
graphdraw-domain__C:HOFF__s1.json.gz,graphdraw-domain.mps.gz,C:HOFF,1,True,2.842170943040401e-14,4.973799150320701e-14,2.4868995751603507e-14,19686.000000000004,19686.000000000004,0.0,0
graphdraw-domain__C:INF__s0.json.gz,graphdraw-domain.mps.gz,C:INF,0,True,6.750155989720952e-14,7.105427357601002e-14,1.3500311979441904e-13,21054.999999999975,21054.999999999975,0.0,0
